Region,ADFGStreamCode,StreamName,SurveyDate,SurveyType,ProcessingAreaNum,Latitude,Longitude,SampleTrayId,SampleCell,Species,Sex,Length,MissingOtoliths,MissingDNA,AlternateTissueSample,LastSpecimenForProcArea,SpawningState,ScaleCardNumber,ScaleCardRow,PreSpawn,PartialSpawner,PreyedUpon,TagNumber,TagStatus,LengthTypeCode,OpercularPunchCode,Hatchery,Age,MarkId,MarkPresent,MarkStatus,MarkStatusDescription,Comments,DeviceId,LastModifiedBy,LastModifiedDate,QABy,QADate,TransDate,MissingAdfgData,NoHWAnalysis,NoLengthAnalysis,NoSexAnalysis,NoAgeAnalysis,AdfgDataUpdated
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,16,450,F,521,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,17,450,F,491,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,18,450,F,471,0,False,False,False,Pink Gill,,,False,False,False,,,04,"",,,,Null,Null,,"one partial otolith",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,19,450,M,509,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,2,450,M,529,0,False,False,False,Pink Gill,501,2,False,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,20,450,M,526,1,False,False,True,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,3,450,F,471,0,False,False,False,Pink Gill,501,3,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,32,450,M,476,0,False,False,True,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,4,450,F,520,0,False,False,False,Pink Gill,501,4,False,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,5,450,F,490,0,False,False,False,Pink Gill,501,5,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,6,450,F,505,0,False,False,False,Pink Gill,501,6,False,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,7,450,F,502,0,False,False,False,Pink Gill,501,7,False,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,8,450,F,446,0,False,False,False,Pink Gill,501,8,False,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,1,57.049887323005900,-135.324064851677000,0000028000,9,450,F,501,0,False,False,False,Pink Gill,,,False,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,21,450,F,470,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,22,450,F,481,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,23,450,F,515,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,24,450,M,517,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,25,450,F,513,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,26,450,F,460,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,27,450,M,518,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,28,450,F,470,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"one broken otolith ",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,29,450,F,489,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,30,450,F,519,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-33-10100,Prospect Creek,7/12/2021,1,2,57.049900081325400,-135.324000593085000,0000028000,31,450,F,509,0,False,False,False,Pink Gill,,,True,False,False,,,04,"",,,,Null,Null,,"",9FVY-2021,Prospect Crew,7/13/2021,Prospect Crew,7/13/2021,7/13/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,7/23/2021,1,1,58.330774425277700,-134.600158150672000,0000027890,1,450,F,529,0,False,False,True,Pink Gill,501,1,True,False,False,,NP,04,"NP",,,,Null,Null,,"Snagged",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/23/2021,Fish Crew,7/23/2021,7/23/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,7/25/2021,1,1,58.330990727234500,-134.600071842036000,0000027894,1,450,M,517,0,False,False,True,Pink Gill,502,1,True,False,False,,NP,04,"NP",,,,Null,Null,,"One otolith in two pieces ",500M-2021,Fish Crew,7/25/2021,Fish Crew,7/25/2021,7/26/2021,True,False,False,False,False,False
SE,115-20-10520,Sawmill Creek (Tag Release),7/23/2021,2,2,58.714555383705100,-134.944070105802000,0000023233,1,450,M,660,0,False,False,False,Alive,2,1,True,False,False,1005,,01,"UL",,,,Null,Null,,"4 scales",4YDE-2021,Bridgette Nicolosi,7/23/2021,Bridgette Nicolosi,7/23/2021,7/26/2021,True,False,False,False,False,False
SE,115-20-10520,Sawmill Creek (Tag Release),7/23/2021,2,2,58.714555383705100,-134.944070105802000,0000023233,2,450,F,639,0,False,False,False,Alive,2,2,False,False,False,1006,,01,"UL",,,,Null,Null,,"scale card flooded -- 2 scales",4YDE-2021,Bridgette Nicolosi,7/23/2021,Bridgette Nicolosi,7/23/2021,7/26/2021,True,False,False,False,False,False
SE,115-20-10520,Sawmill Creek (Tag Release),7/23/2021,2,2,58.714555383705100,-134.944070105802000,0000023233,3,450,M,668,0,False,False,True,Alive,2,3,True,False,False,1007,,01,"UL",,,,Null,Null,,"0 scales",4YDE-2021,Bridgette Nicolosi,7/23/2021,Bridgette Nicolosi,7/23/2021,7/26/2021,True,False,False,False,False,False
SE,115-20-10520,Sawmill Creek (Tag Release),7/21/2021,2,1,58.714689001456700,-134.944097660299000,0000023232,1,450,M,725,0,False,False,False,Alive,1,1,True,False,False,1001,,01,"UL",,,,Null,Null,,"one scale",4YGP-2021,Jamie Musbach,7/21/2021,Sawmill Crew,7/25/2021,7/26/2021,True,False,False,False,False,False
SE,115-20-10520,Sawmill Creek (Tag Release),7/21/2021,2,1,58.714689001456700,-134.944097660299000,0000023232,2,450,M,566,0,False,False,False,Alive,1,2,True,False,False,1002,,01,"UL",,,,Null,Null,,"one scales",4YGP-2021,DESKTOP-MPM15P0\Chum Project,7/21/2021,Sawmill Crew,7/25/2021,7/26/2021,True,False,False,False,False,False
SE,115-20-10520,Sawmill Creek (Tag Release),7/21/2021,2,1,58.714689001456700,-134.944097660299000,0000023232,3,450,M,679,0,False,False,False,Alive,1,3,True,False,False,1003,,01,"UL",,,,Null,Null,,"one scale",4YGP-2021,DESKTOP-MPM15P0\Chum Project,7/21/2021,Sawmill Crew,7/25/2021,7/26/2021,True,False,False,False,False,False
SE,115-20-10520,Sawmill Creek (Tag Release),7/21/2021,2,1,58.714689001456700,-134.944097660299000,0000023232,4,450,M,694,0,False,False,True,Alive,1,4,True,False,False,1004,,01,"UL",,,,Null,Null,,"4 scales",4YGP-2021,DESKTOP-MPM15P0\Chum Project,7/21/2021,Sawmill Crew,7/25/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,1,58.330232784155000,-134.597797297653000,0000027892,1,450,M,630,0,False,False,False,Alive,2,1,True,False,False,0006,,01,"UL",,,,Null,Null,,"Caught with dip net",500M-2021,Fish Crew,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,10,450,F,650,0,False,False,False,Alive,3,2,False,True,False,0016,,01,"UL",,,,Null,Null,,"Caught with dipnet",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,11,450,M,685,0,False,False,False,Alive,3,3,True,False,False,0017,,01,"UL",,,,Null,Null,,"Caught with dipnet",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,12,450,F,626,0,False,False,False,Alive,3,4,False,True,False,0018,,01,"UL",,,,Null,Null,,"Caught with dipnet",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,13,450,M,620,0,False,False,True,Alive,3,5,False,True,False,0019,,01,"UL",,,,Null,Null,,"Snagged;Losing color;Looking rough;Caught in dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,2,450,F,604,0,False,False,False,Alive,2,2,False,True,False,0007,,01,"UL",,,,Null,Null,,"Caught with dip net;Has been snagged;Changing colors",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,3,450,M,569,0,False,False,False,Alive,2,3,True,False,False,0008,,01,"UL",,,,Null,Null,,"Caught with seine net",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,4,450,F,610,0,False,False,False,Alive,2,4,True,False,False,0010,,01,"UL",,,,Null,Null,,"caught with dip net",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,5,450,F,621,0,False,False,False,Alive,2,5,False,True,False,0011,,01,"UL",,,,Null,Null,,"Caught with dipnet",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,6,450,M,623,0,False,False,False,Alive,2,6,False,True,False,0012,,01,"UL",,,,Null,Null,,"Huge snag;Dying;Visibly decaying",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,7,450,M,635,0,False,False,False,Alive,2,7,False,True,False,0013,,01,"UL",,,,Null,Null,,"Caught with dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,8,450,F,625,0,False,False,False,Alive,2,8,True,False,False,0014,,01,"UL",,,,Null,Null,,"Caught with dipnet",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/26/2021,2,2,58.330417605140500,-134.596655302064000,0000027892,9,450,F,602,0,False,False,False,Alive,3,1,True,False,False,0015,,01,"UL",,,,Null,Null,,"Caught with dipnet",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/26/2021,Fish Crew,7/26/2021,7/26/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,7/27/2021,1,1,58.330430926435400,-134.599008928253000,0000027896,1,450,M,504,0,False,False,False,Pink Gill,503,1,False,False,True,,NP,04,"NP",,,,Null,Null,,"Behind gills torn out;",500M-2021,Fish Crew,7/27/2021,Fish Crew,7/27/2021,7/28/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,7/27/2021,1,2,58.330482711540100,-134.594430228097000,0000027896,2,450,M,493,0,False,True,False,Pink Gill,503,2,False,False,True,0012,,04,"UL",,,,Null,Null,,"Completely empty carcass from prey incident;One otolith in pieces;Tissue sample from near heart area;",500M-2021,Fish Crew,7/27/2021,Fish Crew,7/27/2021,7/28/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek,7/27/2021,1,3,58.328605308229100,-134.576828048292000,0000027896,3,450,F,463,0,False,False,True,Pink Gill,503,3,False,True,True,,NP,04,"NP",,,,Null,Null,,"",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/27/2021,Fish Crew,7/27/2021,7/28/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,1,450,F,655,0,False,False,False,Alive,4,1,False,False,False,0020,,01,"LR",,,,Null,Null,,"Caught with dipnet;Post spawn",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,10,450,F,589,0,False,False,False,Alive,5,2,False,True,False,0029,,01,"LR",,,,Null,Null,,"Caught with dipnet while seine netting ;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,11,450,F,636,0,False,False,False,Alive,5,3,True,False,False,0030,,01,"LR",,,,Null,Null,,"Caught with dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,12,450,M,661,0,False,False,False,Alive,5,4,True,False,False,0031,,01,"LR",,,,Null,Null,,"Caught with dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,13,450,M,656,0,False,False,False,Alive,5,5,False,True,False,0032,,01,"LR",,,,Null,Null,,"Caught with dipnet;Old deep snag wound near tail;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,14,450,M,664,0,False,False,False,Alive,5,6,False,True,False,0033,,01,"LR",,,,Null,Null,,"Caught with dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,15,450,F,580,0,False,False,False,Alive,5,7,False,False,False,0034,,01,"LR",,,,Null,Null,,"Caught with dipnet;White tail, scales removed;Snag scar lower jaw;Post spawn;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,16,450,F,613,0,False,False,False,Alive,5,8,False,True,False,0035,,01,"LR",,,,Null,Null,,"Caught with dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,17,450,M,564,0,False,False,False,Alive,6,1,False,True,False,0036,,01,"LR",,,,Null,Null,,"Caught with dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,18,450,M,636,0,False,False,False,Alive,6,2,False,True,False,0038,,01,"LR",,,,Null,Null,,"Caught with dipnet;Some scales peeling off fish around dorsal fin;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,19,450,M,636,0,False,False,False,Alive,6,3,True,False,False,0039,,01,"LR",,,,Null,Null,,"Caught with dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,2,450,F,605,0,False,False,False,Alive,4,2,True,False,False,0021,,01,"LR",,,,Null,Null,,"Caught with dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,20,450,M,714,0,False,False,True,Alive,6,4,True,False,False,0040,,01,"LR",,,,Null,Null,,"Caught with dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,3,450,F,635,0,False,False,False,Alive,4,3,False,False,False,0022,,01,"LR",,,,Null,Null,,"Caught with dipnet;Post spawn",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
SE,111-50-10690,Fish Creek (Tag Release),7/28/2021,2,1,58.330398044419000,-134.596419756605000,0000027898,4,450,M,619,0,False,False,False,Alive,4,4,False,True,False,0023,,01,"LR",,,,Null,Null,,"Caught with dipnet;",500M-2021,DESKTOP-GGRB0LT\Chum 3,7/28/2021,Fish Crew,7/28/2021,7/29/2021,True,False,False,False,False,False
